year,category,winner,entity
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To NICK FOSTER for his software development in the field of water simulation systems.
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To CARY PHILLIPS for the design and development of the ""Caricature"" Animation System at Industrial Light & Magic."
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To DR. MITCHELL J. BOGDANOWICZ of the Eastman Kodak Company, and JIM MEYER and STAN MILLER of Rosco Laboratories, Inc. for the design of the CalColor Calibrated Color Effects Filters."
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To DR. A. TULSI RAM, RICHARD C. SEHLIN, DR. CARL F. HOLTZ and DAVID F. KOPPERL of the Eastman Kodak Company for the research and development of the concept of molecular sieves applied to improve the archival properties of processed photographic film."
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To TAKUO MIYAGISHIMA and ALBERT K. SAIKI of Panavision, Inc. for the design and development of the Eyepiece Leveler."
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To EDMUND M. DI GIULIO and JAMES BARTELL of Cinema Products for the design of the KeyKode Sync Reader.
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To IVAN KRUGLAK for his pioneering concept and the development of the Coherent Time Code Slate.
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To MIKE DENECKE for refining and further developing electronic time code slates.
1998,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To ED ZWANEVELD and FREDERICK GASOI of the National Film Board of Canada, and MIKE LAZARIDIS and DALE BRUBACHER-CRESSMAN of Research in Motion for the design and development of the DigiSync Film KeyKode Reader."
1998,JOHN A. BONNER MEDAL OF COMMENDATION,True,To David W. Gray in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
1999,ACTOR IN A LEADING ROLE,False,Russell Crowe
1999,ACTOR IN A LEADING ROLE,False,Richard Farnsworth
1999,ACTOR IN A LEADING ROLE,False,Sean Penn
1999,ACTOR IN A LEADING ROLE,True,Kevin Spacey
1999,ACTOR IN A LEADING ROLE,False,Denzel Washington
1999,ACTOR IN A SUPPORTING ROLE,True,Michael Caine
1999,ACTOR IN A SUPPORTING ROLE,False,Tom Cruise
1999,ACTOR IN A SUPPORTING ROLE,False,Michael Clarke Duncan
1999,ACTOR IN A SUPPORTING ROLE,False,Jude Law
1999,ACTOR IN A SUPPORTING ROLE,False,Haley Joel Osment
1999,ACTRESS IN A LEADING ROLE,False,Annette Bening
1999,ACTRESS IN A LEADING ROLE,False,Janet McTeer
1999,ACTRESS IN A LEADING ROLE,False,Julianne Moore
1999,ACTRESS IN A LEADING ROLE,False,Meryl Streep
1999,ACTRESS IN A LEADING ROLE,True,Hilary Swank
1999,ACTRESS IN A SUPPORTING ROLE,False,Toni Collette
1999,ACTRESS IN A SUPPORTING ROLE,True,Angelina Jolie
1999,ACTRESS IN A SUPPORTING ROLE,False,Catherine Keener
1999,ACTRESS IN A SUPPORTING ROLE,False,Samantha Morton
1999,ACTRESS IN A SUPPORTING ROLE,False,Chloë Sevigny
1999,ART DIRECTION,False,Anna and the King
1999,ART DIRECTION,False,The Cider House Rules
1999,ART DIRECTION,True,Sleepy Hollow
1999,ART DIRECTION,False,The Talented Mr. Ripley
1999,ART DIRECTION,False,Topsy-Turvy
1999,CINEMATOGRAPHY,True,American Beauty
1999,CINEMATOGRAPHY,False,The End of the Affair
1999,CINEMATOGRAPHY,False,The Insider
1999,CINEMATOGRAPHY,False,Sleepy Hollow
1999,CINEMATOGRAPHY,False,Snow Falling on Cedars
1999,COSTUME DESIGN,False,Anna and the King
1999,COSTUME DESIGN,False,Sleepy Hollow
1999,COSTUME DESIGN,False,The Talented Mr. Ripley
1999,COSTUME DESIGN,False,Titus
1999,COSTUME DESIGN,True,Topsy-Turvy
1999,DIRECTING,True,American Beauty
1999,DIRECTING,False,Being John Malkovich
1999,DIRECTING,False,The Cider House Rules
1999,DIRECTING,False,The Insider
1999,DIRECTING,False,The Sixth Sense
1999,DOCUMENTARY (Feature),False,Buena Vista Social Club
1999,DOCUMENTARY (Feature),False,Genghis Blues
1999,DOCUMENTARY (Feature),False,On the Ropes
1999,DOCUMENTARY (Feature),True,One Day in September
1999,DOCUMENTARY (Feature),False,Speaking in Strings
1999,DOCUMENTARY (Short Subject),False,Eyewitness
1999,DOCUMENTARY (Short Subject),True,King Gimp
1999,DOCUMENTARY (Short Subject),False,The Wildest Show in the South: The Angola Prison Rodeo
1999,FILM EDITING,False,American Beauty
1999,FILM EDITING,False,The Cider House Rules
1999,FILM EDITING,False,The Insider
1999,FILM EDITING,True,The Matrix
1999,FILM EDITING,False,The Sixth Sense
1999,FOREIGN LANGUAGE FILM,True,All about My Mother
1999,FOREIGN LANGUAGE FILM,False,Caravan
1999,FOREIGN LANGUAGE FILM,False,East-West
1999,FOREIGN LANGUAGE FILM,False,Solomon and Gaenor
1999,FOREIGN LANGUAGE FILM,False,Under the Sun
1999,MAKEUP,False,Austin Powers: The Spy Who Shagged Me
1999,MAKEUP,False,Bicentennial Man
1999,MAKEUP,False,Life
1999,MAKEUP,True,Topsy-Turvy
1999,MUSIC (Original Score),False,American Beauty
1999,MUSIC (Original Score),False,Angela's Ashes
1999,MUSIC (Original Score),False,The Cider House Rules
1999,MUSIC (Original Score),True,The Red Violin
1999,MUSIC (Original Score),False,The Talented Mr. Ripley
1999,MUSIC (Original Song),False,"South Park: Bigger, Longer & Uncut"
1999,MUSIC (Original Song),False,Music of the Heart
1999,MUSIC (Original Song),False,Magnolia
1999,MUSIC (Original Song),False,Toy Story 2
1999,MUSIC (Original Song),True,Tarzan
1999,BEST PICTURE,True,American Beauty
1999,BEST PICTURE,False,The Cider House Rules
1999,BEST PICTURE,False,The Green Mile
1999,BEST PICTURE,False,The Insider
1999,BEST PICTURE,False,The Sixth Sense
1999,SHORT FILM (Animated),False,Humdrum
1999,SHORT FILM (Animated),False,My Grandmother Ironed the King's Shirts
1999,SHORT FILM (Animated),True,The Old Man and the Sea
1999,SHORT FILM (Animated),False,3 Misses
1999,SHORT FILM (Animated),False,When the Day Breaks
1999,SHORT FILM (Live Action),False,"Bror, Min Bror (Teis and Nico)"
1999,SHORT FILM (Live Action),False,Killing Joe
1999,SHORT FILM (Live Action),False,Kleingeld (Small Change)
1999,SHORT FILM (Live Action),False,Major and Minor Miracles
1999,SHORT FILM (Live Action),True,My Mother Dreams the Satan's Disciples in New York
1999,SOUND,False,The Green Mile
1999,SOUND,False,The Insider
1999,SOUND,True,The Matrix
1999,SOUND,False,The Mummy
1999,SOUND,False,Star Wars Episode I: The Phantom Menace
1999,SOUND EFFECTS EDITING,False,Fight Club
1999,SOUND EFFECTS EDITING,True,The Matrix
1999,SOUND EFFECTS EDITING,False,Star Wars Episode I: The Phantom Menace
1999,VISUAL EFFECTS,True,The Matrix
1999,VISUAL EFFECTS,False,Star Wars Episode I: The Phantom Menace
1999,VISUAL EFFECTS,False,Stuart Little
1999,WRITING (Screenplay Based on Material Previously Produced or Published),True,The Cider House Rules
1999,WRITING (Screenplay Based on Material Previously Produced or Published),False,Election
1999,WRITING (Screenplay Based on Material Previously Produced or Published),False,The Green Mile
1999,WRITING (Screenplay Based on Material Previously Produced or Published),False,The Insider
1999,WRITING (Screenplay Based on Material Previously Produced or Published),False,The Talented Mr. Ripley
1999,WRITING (Screenplay Written Directly for the Screen),True,American Beauty
1999,WRITING (Screenplay Written Directly for the Screen),False,Being John Malkovich
1999,WRITING (Screenplay Written Directly for the Screen),False,Magnolia
1999,WRITING (Screenplay Written Directly for the Screen),False,The Sixth Sense
1999,WRITING (Screenplay Written Directly for the Screen),False,Topsy-Turvy
1999,HONORARY AWARD,True,To Andrzej Wajda in recognition of five decades of extraordinary film direction.
1999,IRVING G. THALBERG MEMORIAL AWARD,True,Warren Beatty
1999,GORDON E. SAWYER AWARD,True,Roderick T. Ryan
1999,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,To NICK PHILLIPS for the design and development of the three-axis Libra III remote control camera head.
1999,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To FRITZ GABRIEL BAUER for the concept, design and engineering of the Moviecam Superlight 35mm Motion Picture Camera."
1999,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To IAIN NEIL for the optical design, RICK GELBARD for the mechanical design, and PANAVISION, INC. for the development of the Millennium Camera System viewfinder."
1999,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To HUW GWILYM, KARL LYNCH and MARK V. CRABTREE for the design and development of the AMS Neve Logic Digital Film Console for motion picture sound mixing."
1999,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To JAMES MOULTRIE for the mechanical design, and to MIKE SALTER and MARK CRAIG GERCHMAN for the optical design of the Cooke S4 Range of Fixed Focal Length Lenses for 35mm motion picture photography."
1999,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To MARLOWE A. PICHEL for development of the process for manufacturing Electro-formed Metal Reflectors which, when combined with the DC Short Arc Xenon Lamp, became the worldwide standard for motion picture projection systems."
1999,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To L. RON SCHMIDT for the concept, design and engineering of the Linear Loop Film Projectors."
1999,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),True,"To NAT TIFFEN of Tiffen Manufacturing Corporation for the production of high-quality, durable, laminated color filters for motion picture photography."
1999,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To VIVIENNE DYER and CHRIS WOOLF for the design and development of the Rycote Microphone Windshield Modular System.
1999,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,To LESLIE DREVER for the design and development of the Light Wave microphone windscreens and isolation mounts from Light Wave Systems.
1999,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To RICHARD C. SEHLIN for the concept, and DR. MITCHELL J. BOGDANOWICZ and MARY L. SCHMOEGER of the Eastman Kodak Company for the design and development of the Eastman Lamphouse Modification Filters."
1999,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),True,"To HOYT H. YEATMAN, JR. of Dream Quest Images and JOHN C. BREWER of the Eastman Kodak Company for the identification and diagnosis leading to the elimination of the ""red fringe"" artifact in traveling matte composite photography."
1999,AWARD OF COMMENDATION,True,"To FPC, Incorporated, under the leadership of Barry M. Stultz and Milton Jan Friedman, for the development and implementation of an environmentally responsible program to recycle or destroy discarded motion picture prints."
1999,JOHN A. BONNER MEDAL OF COMMENDATION,True,To Edmund M. Di Giulio in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
1999,JOHN A. BONNER MEDAL OF COMMENDATION,True,To Takuo Miyagishima in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
2000,ACTOR IN A LEADING ROLE,False,Javier Bardem
2000,ACTOR IN A LEADING ROLE,True,Russell Crowe
2000,ACTOR IN A LEADING ROLE,False,Tom Hanks
2000,ACTOR IN A LEADING ROLE,False,Ed Harris
2000,ACTOR IN A LEADING ROLE,False,Geoffrey Rush
2000,ACTOR IN A SUPPORTING ROLE,False,Jeff Bridges
2000,ACTOR IN A SUPPORTING ROLE,False,Willem Dafoe
2000,ACTOR IN A SUPPORTING ROLE,True,Benicio Del Toro
2000,ACTOR IN A SUPPORTING ROLE,False,Albert Finney
2000,ACTOR IN A SUPPORTING ROLE,False,Joaquin Phoenix
2000,ACTRESS IN A LEADING ROLE,False,Joan Allen
2000,ACTRESS IN A LEADING ROLE,False,Juliette Binoche
2000,ACTRESS IN A LEADING ROLE,False,Ellen Burstyn
2000,ACTRESS IN A LEADING ROLE,False,Laura Linney
2000,ACTRESS IN A LEADING ROLE,True,Julia Roberts
2000,ACTRESS IN A SUPPORTING ROLE,False,Judi Dench
2000,ACTRESS IN A SUPPORTING ROLE,True,Marcia Gay Harden
2000,ACTRESS IN A SUPPORTING ROLE,False,Kate Hudson
2000,ACTRESS IN A SUPPORTING ROLE,False,Frances McDormand
2000,ACTRESS IN A SUPPORTING ROLE,False,Julie Walters
2000,ART DIRECTION,True,"Crouching Tiger, Hidden Dragon"
2000,ART DIRECTION,False,Dr. Seuss' How the Grinch Stole Christmas
2000,ART DIRECTION,False,Gladiator
2000,ART DIRECTION,False,Quills
2000,ART DIRECTION,False,Vatel
2000,CINEMATOGRAPHY,True,"Crouching Tiger, Hidden Dragon"
2000,CINEMATOGRAPHY,False,Gladiator
2000,CINEMATOGRAPHY,False,Malèna
2000,CINEMATOGRAPHY,False,"O Brother, Where Art Thou?"
2000,CINEMATOGRAPHY,False,The Patriot
2000,COSTUME DESIGN,False,"Crouching Tiger, Hidden Dragon"
2000,COSTUME DESIGN,False,Dr. Seuss' How the Grinch Stole Christmas
2000,COSTUME DESIGN,True,Gladiator
2000,COSTUME DESIGN,False,102 Dalmatians
2000,COSTUME DESIGN,False,Quills
2000,DIRECTING,False,Billy Elliot
2000,DIRECTING,False,"Crouching Tiger, Hidden Dragon"
2000,DIRECTING,False,Erin Brockovich
2000,DIRECTING,False,Gladiator
2000,DIRECTING,True,Traffic
2000,DOCUMENTARY (Feature),True,Into the Arms of Strangers: Stories of the Kindertransport
2000,DOCUMENTARY (Feature),False,Legacy
2000,DOCUMENTARY (Feature),False,Long Night's Journey into Day
2000,DOCUMENTARY (Feature),False,Scottsboro: An American Tragedy
2000,DOCUMENTARY (Feature),False,Sound and Fury
2000,DOCUMENTARY (Short Subject),True,Big Mama
2000,DOCUMENTARY (Short Subject),False,Curtain Call
2000,DOCUMENTARY (Short Subject),False,Dolphins
2000,DOCUMENTARY (Short Subject),False,The Man on Lincoln's Nose
2000,DOCUMENTARY (Short Subject),False,On Tiptoe: Gentle Steps to Freedom
2000,FILM EDITING,False,Almost Famous
2000,FILM EDITING,False,"Crouching Tiger, Hidden Dragon"
2000,FILM EDITING,False,Gladiator
2000,FILM EDITING,True,Traffic
2000,FILM EDITING,False,Wonder Boys
2000,FOREIGN LANGUAGE FILM,False,Amores Perros
2000,FOREIGN LANGUAGE FILM,True,"Crouching Tiger, Hidden Dragon"
2000,FOREIGN LANGUAGE FILM,False,Divided We Fall
2000,FOREIGN LANGUAGE FILM,False,Everybody Famous!
2000,FOREIGN LANGUAGE FILM,False,The Taste of Others
2000,MAKEUP,False,The Cell
2000,MAKEUP,True,Dr. Seuss' How the Grinch Stole Christmas
2000,MAKEUP,False,Shadow of the Vampire
2000,MUSIC (Original Score),False,Chocolat
2000,MUSIC (Original Score),True,"Crouching Tiger, Hidden Dragon"
2000,MUSIC (Original Score),False,Gladiator
2000,MUSIC (Original Score),False,Malèna
2000,MUSIC (Original Score),False,The Patriot
2000,MUSIC (Original Song),False,Meet the Parents
2000,MUSIC (Original Song),False,Dancer in the Dark
2000,MUSIC (Original Song),False,"Crouching Tiger, Hidden Dragon"
2000,MUSIC (Original Song),False,The Emperor's New Groove
2000,MUSIC (Original Song),True,Wonder Boys
2000,BEST PICTURE,False,Chocolat
2000,BEST PICTURE,False,"Crouching Tiger, Hidden Dragon"
2000,BEST PICTURE,False,Erin Brockovich
2000,BEST PICTURE,True,Gladiator
2000,BEST PICTURE,False,Traffic
2000,SHORT FILM (Animated),True,Father and Daughter
2000,SHORT FILM (Animated),False,The Periwig-Maker
2000,SHORT FILM (Animated),False,Rejected
2000,SHORT FILM (Live Action),False,By Courier
2000,SHORT FILM (Live Action),False,One Day Crossing
2000,SHORT FILM (Live Action),True,Quiero Ser (I want to be...)
2000,SHORT FILM (Live Action),False,Seraglio
2000,SHORT FILM (Live Action),False,A Soccer Story (Uma Historia de Futebol)
2000,SOUND,False,Cast Away
2000,SOUND,True,Gladiator
2000,SOUND,False,The Patriot
2000,SOUND,False,The Perfect Storm
2000,SOUND,False,U-571
2000,SOUND EDITING,False,Space Cowboys
2000,SOUND EDITING,True,U-571
2000,VISUAL EFFECTS,True,Gladiator
2000,VISUAL EFFECTS,False,Hollow Man
2000,VISUAL EFFECTS,False,The Perfect Storm
